,ProactivityStrategy,#Duration,#Points,#HelpRequest,#SuggestionRequest,mean_Trust,last_Trust
357,Strategy_machine_learning,408.0,200,1,3,2.5,2
358,Strategy_machine_learning,429.0,180,1,2,2.3333333333333335,4
359,Strategy_machine_learning,454.0,170,0,4,3.25,4
360,Strategy_machine_learning,415.0,190,0,3,2.75,2
361,Strategy_machine_learning,448.0,180,1,4,3.5,4
362,Strategy_machine_learning,390.0,160,1,4,3.5,4
363,Strategy_machine_learning,356.0,170,0,3,3.3333333333333335,4
364,Strategy_machine_learning,396.0,190,1,3,2.5833333333333335,2
365,Strategy_machine_learning,361.0,170,1,4,2.6666666666666665,3
366,Strategy_machine_learning,379.0,160,2,2,2.6666666666666665,2
367,Strategy_machine_learning,426.0,180,0,3,3.6666666666666665,4
368,Strategy_machine_learning,453.0,140,1,2,3.0,4
369,Strategy_machine_learning,419.0,180,0,3,3.5,4
370,Strategy_machine_learning,432.0,160,1,2,2.5,2
371,Strategy_machine_learning,455.0,180,0,3,2.5833333333333335,3
372,Strategy_machine_learning,416.0,160,1,3,2.5,2
373,Strategy_machine_learning,491.0,170,1,1,2.1666666666666665,2
374,Strategy_machine_learning,489.0,170,1,3,2.75,2
375,Strategy_machine_learning,406.0,160,1,3,3.1666666666666665,2
376,Strategy_machine_learning,455.0,160,1,3,2.5,2
377,Strategy_machine_learning,500.0,170,0,3,3.0,3
378,Strategy_machine_learning,381.0,130,1,1,2.4166666666666665,2
379,Strategy_machine_learning,462.0,170,1,1,2.1666666666666665,2
380,Strategy_machine_learning,406.0,170,0,2,3.0,2
381,Strategy_machine_learning,444.0,160,1,1,3.8333333333333335,4
382,Strategy_machine_learning,408.0,160,0,3,3.3333333333333335,2
383,Strategy_machine_learning,442.0,170,0,3,2.0833333333333335,2
384,Strategy_machine_learning,512.0,170,0,3,3.8333333333333335,4
385,Strategy_machine_learning,540.0,190,0,3,2.3333333333333335,2
386,Strategy_machine_learning,420.0,180,1,2,4.0,4
387,Strategy_machine_learning,429.0,200,0,5,3.3333333333333335,2
388,Strategy_machine_learning,442.0,180,0,4,2.0833333333333335,2
389,Strategy_machine_learning,492.0,170,1,3,2.0833333333333335,2
390,Strategy_machine_learning,404.0,160,1,4,3.5,2
391,Strategy_machine_learning,492.0,180,1,2,2.5,2
392,Strategy_machine_learning,398.0,170,2,3,2.25,2
393,Strategy_machine_learning,383.0,180,1,2,3.5833333333333335,4
394,Strategy_machine_learning,423.0,170,0,1,2.9166666666666665,2
395,Strategy_machine_learning,484.0,180,0,4,2.75,3
396,Strategy_machine_learning,434.0,190,0,4,3.25,4
397,Strategy_machine_learning,411.0,160,0,2,2.25,2
398,Strategy_machine_learning,442.0,190,0,6,2.5,2
399,Strategy_machine_learning,459.0,180,1,3,2.25,2
400,Strategy_machine_learning,350.0,190,1,4,2.0,2
401,Strategy_machine_learning,429.0,170,0,1,3.6666666666666665,4
402,Strategy_machine_learning,356.0,190,0,3,3.1666666666666665,3
403,Strategy_machine_learning,433.0,170,0,3,2.9166666666666665,3
404,Strategy_machine_learning,420.0,180,1,4,2.0,2
405,Strategy_machine_learning,446.0,180,0,3,2.4166666666666665,2
406,Strategy_machine_learning,412.0,170,0,6,2.0,2
407,Strategy_machine_learning,424.0,190,0,3,3.0,3
408,Strategy_machine_learning,460.0,180,0,5,2.5,3
409,Strategy_machine_learning,421.0,150,0,2,2.0833333333333335,2
410,Strategy_machine_learning,411.0,180,0,5,2.0833333333333335,2
411,Strategy_machine_learning,482.0,170,1,2,2.1666666666666665,2
412,Strategy_machine_learning,403.0,170,1,3,2.4166666666666665,2
413,Strategy_machine_learning,484.0,140,0,2,2.6666666666666665,2
414,Strategy_machine_learning,429.0,190,3,3,2.8333333333333335,2
415,Strategy_machine_learning,444.0,180,2,1,2.5,2
416,Strategy_machine_learning,529.0,200,0,2,2.1666666666666665,2
417,Strategy_machine_learning,485.0,190,0,5,2.5,3
418,Strategy_machine_learning,443.0,180,1,2,2.8333333333333335,3
419,Strategy_machine_learning,384.0,190,2,3,4.0,4
420,Strategy_machine_learning,508.0,150,0,3,2.4166666666666665,2
421,Strategy_machine_learning,527.0,140,0,2,2.0,2
422,Strategy_machine_learning,428.0,180,1,4,2.3333333333333335,2
423,Strategy_machine_learning,522.0,200,0,2,3.0833333333333335,2
424,Strategy_machine_learning,379.0,190,1,4,2.75,3
425,Strategy_machine_learning,523.0,190,0,2,3.3333333333333335,4
426,Strategy_machine_learning,475.0,160,0,4,3.1666666666666665,2
